season,category,region,channel,color_family,color_hex,is_core,forecast_strength,week,units_received,units_sold_fullprice,units_sold_markdown,on_markdown,unit_price
AW24,Tops,APAC,Online,Hot Pink,#E55D9C,0,20,2,0,57.7,0.0,0,39
AW24,Tops,APAC,Online,Hot Pink,#E55D9C,0,20,3,0,49.2,0.0,0,39
AW24,Tops,APAC,Online,Hot Pink,#E55D9C,0,20,4,0,41.9,0.0,0,39
AW24,Tops,APAC,Online,Hot Pink,#E55D9C,0,20,5,0,35.7,0.0,0,39
AW24,Tops,APAC,Online,Hot Pink,#E55D9C,0,20,6,0,30.4,0.0,0,39
AW24,Tops,APAC,Online,Hot Pink,#E55D9C,0,20,7,0,25.9,0.0,0,39
AW24,Tops,APAC,Online,Hot Pink,#E55D9C,0,20,8,0,22.1,0.0,0,39
AW24,Tops,APAC,Online,Hot Pink,#E55D9C,0,20,9,0,0.0,150.0,1,39
AW24,Tops,APAC,Online,Hot Pink,#E55D9C,0,20,10,0,0.0,82.5,1,39
AW24,Tops,APAC,Online,Hot Pink,#E55D9C,0,20,11,0,0.0,45.4,1,39
AW24,Tops,APAC,Online,Hot Pink,#E55D9C,0,20,12,0,0.0,25.0,1,39
AW24,Tops,APAC,Online,Hot Pink,#E55D9C,0,20,13,0,0.0,13.7,1,39
AW24,Tops,APAC,Online,Hot Pink,#E55D9C,0,20,14,0,0.0,7.6,1,39
AW24,Denim,North America,Retail,Hot Pink,#E55D9C,0,20,1,617,47.3,0.0,0,69
AW24,Denim,North America,Retail,Hot Pink,#E55D9C,0,20,2,0,40.3,0.0,0,69
AW24,Denim,North America,Retail,Hot Pink,#E55D9C,0,20,3,0,34.3,0.0,0,69
AW24,Denim,North America,Retail,Hot Pink,#E55D9C,0,20,4,0,29.2,0.0,0,69
AW24,Denim,North America,Retail,Hot Pink,#E55D9C,0,20,5,0,24.9,0.0,0,69
AW24,Denim,North America,Retail,Hot Pink,#E55D9C,0,20,6,0,21.2,0.0,0,69
AW24,Denim,North America,Retail,Hot Pink,#E55D9C,0,20,7,0,18.1,0.0,0,69
AW24,Denim,North America,Retail,Hot Pink,#E55D9C,0,20,8,0,15.4,0.0,0,69
AW24,Denim,North America,Retail,Hot Pink,#E55D9C,0,20,9,0,0.0,173.8,1,69
AW24,Denim,North America,Retail,Hot Pink,#E55D9C,0,20,10,0,0.0,95.6,1,69
AW24,Denim,North America,Retail,Hot Pink,#E55D9C,0,20,11,0,0.0,52.6,1,69
AW24,Denim,North America,Retail,Hot Pink,#E55D9C,0,20,12,0,0.0,28.9,1,69
AW24,Denim,North America,Retail,Hot Pink,#E55D9C,0,20,13,0,0.0,15.9,1,69
AW24,Denim,North America,Retail,Hot Pink,#E55D9C,0,20,14,0,0.0,8.7,1,69
AW24,Denim,North America,Online,Hot Pink,#E55D9C,0,20,1,531,47.1,0.0,0,69
AW24,Denim,North America,Online,Hot Pink,#E55D9C,0,20,2,0,40.2,0.0,0,69
AW24,Denim,North America,Online,Hot Pink,#E55D9C,0,20,3,0,34.2,0.0,0,69
AW24,Denim,North America,Online,Hot Pink,#E55D9C,0,20,4,0,29.2,0.0,0,69
AW24,Denim,North America,Online,Hot Pink,#E55D9C,0,20,5,0,24.9,0.0,0,69
AW24,Denim,North America,Online,Hot Pink,#E55D9C,0,20,6,0,21.2,0.0,0,69
AW24,Denim,North America,Online,Hot Pink,#E55D9C,0,20,7,0,18.0,0.0,0,69
AW24,Denim,North America,Online,Hot Pink,#E55D9C,0,20,8,0,15.4,0.0,0,69
AW24,Denim,North America,Online,Hot Pink,#E55D9C,0,20,9,0,0.0,135.4,1,69
AW24,Denim,North America,Online,Hot Pink,#E55D9C,0,20,10,0,0.0,74.5,1,69
AW24,Denim,North America,Online,Hot Pink,#E55D9C,0,20,11,0,0.0,40.9,1,69
AW24,Denim,North America,Online,Hot Pink,#E55D9C,0,20,12,0,0.0,22.5,1,69
AW24,Denim,North America,Online,Hot Pink,#E55D9C,0,20,13,0,0.0,12.4,1,69
AW24,Denim,North America,Online,Hot Pink,#E55D9C,0,20,14,0,0.0,6.8,1,69
AW24,Denim,Europe,Retail,Hot Pink,#E55D9C,0,20,1,669,51.3,0.0,0,69
AW24,Denim,Europe,Retail,Hot Pink,#E55D9C,0,20,2,0,43.7,0.0,0,69
AW24,Denim,Europe,Retail,Hot Pink,#E55D9C,0,20,3,0,37.2,0.0,0,69
AW24,Denim,Europe,Retail,Hot Pink,#E55D9C,0,20,4,0,31.7,0.0,0,69
AW24,Denim,Europe,Retail,Hot Pink,#E55D9C,0,20,5,0,27.0,0.0,0,69
AW24,Denim,Europe,Retail,Hot Pink,#E55D9C,0,20,6,0,23.0,0.0,0,69
AW24,Denim,Europe,Retail,Hot Pink,#E55D9C,0,20,7,0,19.6,0.0,0,69
AW24,Denim,Europe,Retail,Hot Pink,#E55D9C,0,20,8,0,16.7,0.0,0,69
AW24,Denim,Europe,Retail,Hot Pink,#E55D9C,0,20,9,0,0.0,188.4,1,69
AW24,Denim,Europe,Retail,Hot Pink,#E55D9C,0,20,10,0,0.0,103.6,1,69
AW24,Denim,Europe,Retail,Hot Pink,#E55D9C,0,20,11,0,0.0,57.0,1,69
AW24,Denim,Europe,Retail,Hot Pink,#E55D9C,0,20,12,0,0.0,31.4,1,69
AW24,Denim,Europe,Retail,Hot Pink,#E55D9C,0,20,13,0,0.0,17.2,1,69
AW24,Denim,Europe,Retail,Hot Pink,#E55D9C,0,20,14,0,0.0,9.5,1,69
AW24,Denim,Europe,Online,Hot Pink,#E55D9C,0,20,1,543,48.6,0.0,0,69
AW24,Denim,Europe,Online,Hot Pink,#E55D9C,0,20,2,0,41.4,0.0,0,69
AW24,Denim,Europe,Online,Hot Pink,#E55D9C,0,20,3,0,35.3,0.0,0,69
AW24,Denim,Europe,Online,Hot Pink,#E55D9C,0,20,4,0,30.1,0.0,0,69
AW24,Denim,Europe,Online,Hot Pink,#E55D9C,0,20,5,0,25.6,0.0,0,69
AW24,Denim,Europe,Online,Hot Pink,#E55D9C,0,20,6,0,21.8,0.0,0,69
AW24,Denim,Europe,Online,Hot Pink,#E55D9C,0,20,7,0,18.6,0.0,0,69
AW24,Denim,Europe,Online,Hot Pink,#E55D9C,0,20,8,0,15.9,0.0,0,69
AW24,Denim,Europe,Online,Hot Pink,#E55D9C,0,20,9,0,0.0,137.6,1,69
AW24,Denim,Europe,Online,Hot Pink,#E55D9C,0,20,10,0,0.0,75.7,1,69
AW24,Denim,Europe,Online,Hot Pink,#E55D9C,0,20,11,0,0.0,41.6,1,69
AW24,Denim,Europe,Online,Hot Pink,#E55D9C,0,20,12,0,0.0,22.9,1,69
AW24,Denim,Europe,Online,Hot Pink,#E55D9C,0,20,13,0,0.0,12.6,1,69
AW24,Denim,Europe,Online,Hot Pink,#E55D9C,0,20,14,0,0.0,6.9,1,69
AW24,Denim,APAC,Retail,Hot Pink,#E55D9C,0,20,1,420,32.8,0.0,0,69
AW24,Denim,APAC,Retail,Hot Pink,#E55D9C,0,20,2,0,27.9,0.0,0,69
AW24,Denim,APAC,Retail,Hot Pink,#E55D9C,0,20,3,0,23.8,0.0,0,69
AW24,Denim,APAC,Retail,Hot Pink,#E55D9C,0,20,4,0,20.3,0.0,0,69
AW24,Denim,APAC,Retail,Hot Pink,#E55D9C,0,20,5,0,17.3,0.0,0,69
AW24,Denim,APAC,Retail,Hot Pink,#E55D9C,0,20,6,0,14.7,0.0,0,69
AW24,Denim,APAC,Retail,Hot Pink,#E55D9C,0,20,7,0,12.5,0.0,0,69
AW24,Denim,APAC,Retail,Hot Pink,#E55D9C,0,20,8,0,10.7,0.0,0,69
AW24,Denim,APAC,Retail,Hot Pink,#E55D9C,0,20,9,0,0.0,117.0,1,69
AW24,Denim,APAC,Retail,Hot Pink,#E55D9C,0,20,10,0,0.0,64.4,1,69
AW24,Denim,APAC,Retail,Hot Pink,#E55D9C,0,20,11,0,0.0,35.4,1,69
AW24,Denim,APAC,Retail,Hot Pink,#E55D9C,0,20,12,0,0.0,19.5,1,69
AW24,Denim,APAC,Retail,Hot Pink,#E55D9C,0,20,13,0,0.0,10.7,1,69
AW24,Denim,APAC,Retail,Hot Pink,#E55D9C,0,20,14,0,0.0,5.9,1,69
AW24,Denim,APAC,Online,Hot Pink,#E55D9C,0,20,1,414,34.7,0.0,0,69
AW24,Denim,APAC,Online,Hot Pink,#E55D9C,0,20,2,0,29.6,0.0,0,69
AW24,Denim,APAC,Online,Hot Pink,#E55D9C,0,20,3,0,25.2,0.0,0,69
AW24,Denim,APAC,Online,Hot Pink,#E55D9C,0,20,4,0,21.5,0.0,0,69
AW24,Denim,APAC,Online,Hot Pink,#E55D9C,0,20,5,0,18.3,0.0,0,69
AW24,Denim,APAC,Online,Hot Pink,#E55D9C,0,20,6,0,15.6,0.0,0,69
AW24,Denim,APAC,Online,Hot Pink,#E55D9C,0,20,7,0,13.3,0.0,0,69
AW24,Denim,APAC,Online,Hot Pink,#E55D9C,0,20,8,0,11.3,0.0,0,69
AW24,Denim,APAC,Online,Hot Pink,#E55D9C,0,20,9,0,0.0,110.0,1,69
AW24,Denim,APAC,Online,Hot Pink,#E55D9C,0,20,10,0,0.0,60.5,1,69
AW24,Denim,APAC,Online,Hot Pink,#E55D9C,0,20,11,0,0.0,33.3,1,69
AW24,Denim,APAC,Online,Hot Pink,#E55D9C,0,20,12,0,0.0,18.3,1,69
AW24,Denim,APAC,Online,Hot Pink,#E55D9C,0,20,13,0,0.0,10.1,1,69
AW24,Denim,APAC,Online,Hot Pink,#E55D9C,0,20,14,0,0.0,5.5,1,69
AW24,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,20,1,519,39.5,0.0,0,159
AW24,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,20,2,0,33.6,0.0,0,159
AW24,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,20,3,0,28.7,0.0,0,159
AW24,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,20,4,0,24.4,0.0,0,159
AW24,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,20,5,0,20.8,0.0,0,159
AW24,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,20,6,0,17.7,0.0,0,159
AW24,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,20,7,0,15.1,0.0,0,159
AW24,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,20,8,0,12.9,0.0,0,159
AW24,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,20,9,0,0.0,146.8,1,159
AW24,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,20,10,0,0.0,80.8,1,159
AW24,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,20,11,0,0.0,44.4,1,159
AW24,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,20,12,0,0.0,24.4,1,159
AW24,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,20,13,0,0.0,13.4,1,159
AW24,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,20,14,0,0.0,7.4,1,159
AW24,Outerwear,North America,Online,Hot Pink,#E55D9C,0,20,1,511,32.4,0.0,0,159
AW24,Outerwear,North America,Online,Hot Pink,#E55D9C,0,20,2,0,27.6,0.0,0,159
AW24,Outerwear,North America,Online,Hot Pink,#E55D9C,0,20,3,0,23.5,0.0,0,159
AW24,Outerwear,North America,Online,Hot Pink,#E55D9C,0,20,4,0,20.0,0.0,0,159
AW24,Outerwear,North America,Online,Hot Pink,#E55D9C,0,20,5,0,17.1,0.0,0,159
AW24,Outerwear,North America,Online,Hot Pink,#E55D9C,0,20,6,0,14.6,0.0,0,159
AW24,Outerwear,North America,Online,Hot Pink,#E55D9C,0,20,7,0,12.4,0.0,0,159
AW24,Outerwear,North America,Online,Hot Pink,#E55D9C,0,20,8,0,10.6,0.0,0,159
AW24,Outerwear,North America,Online,Hot Pink,#E55D9C,0,20,9,0,0.0,158.8,1,159
AW24,Outerwear,North America,Online,Hot Pink,#E55D9C,0,20,10,0,0.0,87.3,1,159
AW24,Outerwear,North America,Online,Hot Pink,#E55D9C,0,20,11,0,0.0,48.0,1,159
AW24,Outerwear,North America,Online,Hot Pink,#E55D9C,0,20,12,0,0.0,26.4,1,159
AW24,Outerwear,North America,Online,Hot Pink,#E55D9C,0,20,13,0,0.0,14.5,1,159
AW24,Outerwear,North America,Online,Hot Pink,#E55D9C,0,20,14,0,0.0,8.0,1,159
AW24,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,20,1,470,32.8,0.0,0,159
AW24,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,20,2,0,27.9,0.0,0,159
AW24,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,20,3,0,23.8,0.0,0,159
AW24,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,20,4,0,20.3,0.0,0,159
AW24,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,20,5,0,17.3,0.0,0,159
AW24,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,20,6,0,14.7,0.0,0,159
AW24,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,20,7,0,12.5,0.0,0,159
AW24,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,20,8,0,10.7,0.0,0,159
AW24,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,20,9,0,0.0,139.5,1,159
AW24,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,20,10,0,0.0,76.7,1,159
AW24,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,20,11,0,0.0,42.2,1,159
AW24,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,20,12,0,0.0,23.2,1,159
AW24,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,20,13,0,0.0,12.8,1,159
AW24,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,20,14,0,0.0,7.0,1,159
AW24,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,20,1,515,30.1,0.0,0,159
AW24,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,20,2,0,25.6,0.0,0,159
AW24,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,20,3,0,21.8,0.0,0,159
AW24,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,20,4,0,18.6,0.0,0,159
AW24,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,20,5,0,15.9,0.0,0,159
AW24,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,20,6,0,13.5,0.0,0,159
AW24,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,20,7,0,11.5,0.0,0,159
AW24,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,20,8,0,9.8,0.0,0,159
AW24,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,20,9,0,0.0,165.6,1,159
AW24,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,20,10,0,0.0,91.1,1,159
AW24,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,20,11,0,0.0,50.1,1,159
AW24,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,20,12,0,0.0,27.6,1,159
AW24,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,20,13,0,0.0,15.2,1,159
AW24,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,20,14,0,0.0,8.3,1,159
AW24,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,20,1,375,25.3,0.0,0,159
AW24,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,20,2,0,21.5,0.0,0,159
AW24,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,20,3,0,18.4,0.0,0,159
AW24,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,20,4,0,15.6,0.0,0,159
AW24,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,20,5,0,13.3,0.0,0,159
AW24,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,20,6,0,11.4,0.0,0,159
AW24,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,20,7,0,9.7,0.0,0,159
AW24,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,20,8,0,8.2,0.0,0,159
AW24,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,20,9,0,0.0,113.2,1,159
AW24,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,20,10,0,0.0,62.3,1,159
AW24,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,20,11,0,0.0,34.2,1,159
AW24,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,20,12,0,0.0,18.8,1,159
AW24,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,20,13,0,0.0,10.4,1,159
AW24,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,20,14,0,0.0,5.7,1,159
AW24,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,20,1,404,24.6,0.0,0,159
AW24,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,20,2,0,20.9,0.0,0,159
AW24,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,20,3,0,17.8,0.0,0,159
AW24,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,20,4,0,15.2,0.0,0,159
AW24,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,20,5,0,13.0,0.0,0,159
AW24,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,20,6,0,11.0,0.0,0,159
AW24,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,20,7,0,9.4,0.0,0,159
AW24,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,20,8,0,8.0,0.0,0,159
AW24,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,20,9,0,0.0,127.8,1,159
AW24,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,20,10,0,0.0,70.3,1,159
AW24,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,20,11,0,0.0,38.7,1,159
AW24,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,20,12,0,0.0,21.3,1,159
AW24,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,20,13,0,0.0,11.7,1,159
AW24,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,20,14,0,0.0,6.4,1,159
AW24,Footwear,North America,Retail,Hot Pink,#E55D9C,0,20,1,645,58.4,0.0,0,99
AW24,Footwear,North America,Retail,Hot Pink,#E55D9C,0,20,2,0,49.8,0.0,0,99
AW24,Footwear,North America,Retail,Hot Pink,#E55D9C,0,20,3,0,42.4,0.0,0,99
AW24,Footwear,North America,Retail,Hot Pink,#E55D9C,0,20,4,0,36.2,0.0,0,99
AW24,Footwear,North America,Retail,Hot Pink,#E55D9C,0,20,5,0,30.8,0.0,0,99
AW24,Footwear,North America,Retail,Hot Pink,#E55D9C,0,20,6,0,26.3,0.0,0,99
AW24,Footwear,North America,Retail,Hot Pink,#E55D9C,0,20,7,0,22.4,0.0,0,99
AW24,Footwear,North America,Retail,Hot Pink,#E55D9C,0,20,8,0,19.1,0.0,0,99
AW24,Footwear,North America,Retail,Hot Pink,#E55D9C,0,20,9,0,0.0,161.9,1,99
AW24,Footwear,North America,Retail,Hot Pink,#E55D9C,0,20,10,0,0.0,89.0,1,99
AW24,Footwear,North America,Retail,Hot Pink,#E55D9C,0,20,11,0,0.0,49.0,1,99
AW24,Footwear,North America,Retail,Hot Pink,#E55D9C,0,20,12,0,0.0,26.9,1,99
AW24,Footwear,North America,Retail,Hot Pink,#E55D9C,0,20,13,0,0.0,14.8,1,99
AW24,Footwear,North America,Retail,Hot Pink,#E55D9C,0,20,14,0,0.0,8.1,1,99
AW24,Footwear,North America,Online,Hot Pink,#E55D9C,0,20,1,692,59.5,0.0,0,99
AW24,Footwear,North America,Online,Hot Pink,#E55D9C,0,20,2,0,50.7,0.0,0,99
AW24,Footwear,North America,Online,Hot Pink,#E55D9C,0,20,3,0,43.2,0.0,0,99
AW24,Footwear,North America,Online,Hot Pink,#E55D9C,0,20,4,0,36.8,0.0,0,99
AW24,Footwear,North America,Online,Hot Pink,#E55D9C,0,20,5,0,31.4,0.0,0,99
AW24,Footwear,North America,Online,Hot Pink,#E55D9C,0,20,6,0,26.8,0.0,0,99
AW24,Footwear,North America,Online,Hot Pink,#E55D9C,0,20,7,0,22.8,0.0,0,99
AW24,Footwear,North America,Online,Hot Pink,#E55D9C,0,20,8,0,19.4,0.0,0,99
AW24,Footwear,North America,Online,Hot Pink,#E55D9C,0,20,9,0,0.0,180.6,1,99
AW24,Footwear,North America,Online,Hot Pink,#E55D9C,0,20,10,0,0.0,99.3,1,99
AW24,Footwear,North America,Online,Hot Pink,#E55D9C,0,20,11,0,0.0,54.6,1,99
AW24,Footwear,North America,Online,Hot Pink,#E55D9C,0,20,12,0,0.0,30.0,1,99
AW24,Footwear,North America,Online,Hot Pink,#E55D9C,0,20,13,0,0.0,16.5,1,99
AW24,Footwear,North America,Online,Hot Pink,#E55D9C,0,20,14,0,0.0,9.1,1,99
AW24,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,20,1,594,53.4,0.0,0,99
AW24,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,20,2,0,45.5,0.0,0,99
AW24,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,20,3,0,38.8,0.0,0,99
AW24,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,20,4,0,33.1,0.0,0,99
AW24,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,20,5,0,28.2,0.0,0,99
AW24,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,20,6,0,24.0,0.0,0,99
AW24,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,20,7,0,20.5,0.0,0,99
AW24,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,20,8,0,17.4,0.0,0,99
AW24,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,20,9,0,0.0,149.9,1,99
AW24,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,20,10,0,0.0,82.4,1,99
AW24,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,20,11,0,0.0,45.3,1,99
AW24,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,20,12,0,0.0,24.9,1,99
AW24,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,20,13,0,0.0,13.7,1,99
AW24,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,20,14,0,0.0,7.5,1,99
AW24,Footwear,Europe,Online,Hot Pink,#E55D9C,0,20,1,586,52.6,0.0,0,99
AW24,Footwear,Europe,Online,Hot Pink,#E55D9C,0,20,2,0,44.9,0.0,0,99
AW24,Footwear,Europe,Online,Hot Pink,#E55D9C,0,20,3,0,38.2,0.0,0,99
AW24,Footwear,Europe,Online,Hot Pink,#E55D9C,0,20,4,0,32.6,0.0,0,99
AW24,Footwear,Europe,Online,Hot Pink,#E55D9C,0,20,5,0,27.8,0.0,0,99
AW24,Footwear,Europe,Online,Hot Pink,#E55D9C,0,20,6,0,23.7,0.0,0,99
AW24,Footwear,Europe,Online,Hot Pink,#E55D9C,0,20,7,0,20.2,0.0,0,99
AW24,Footwear,Europe,Online,Hot Pink,#E55D9C,0,20,8,0,17.2,0.0,0,99
AW24,Footwear,Europe,Online,Hot Pink,#E55D9C,0,20,9,0,0.0,148.0,1,99
AW24,Footwear,Europe,Online,Hot Pink,#E55D9C,0,20,10,0,0.0,81.4,1,99
AW24,Footwear,Europe,Online,Hot Pink,#E55D9C,0,20,11,0,0.0,44.8,1,99
AW24,Footwear,Europe,Online,Hot Pink,#E55D9C,0,20,12,0,0.0,24.6,1,99
AW24,Footwear,Europe,Online,Hot Pink,#E55D9C,0,20,13,0,0.0,13.5,1,99
AW24,Footwear,Europe,Online,Hot Pink,#E55D9C,0,20,14,0,0.0,7.5,1,99
AW24,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,20,1,464,37.0,0.0,0,99
AW24,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,20,2,0,31.5,0.0,0,99
AW24,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,20,3,0,26.9,0.0,0,99
AW24,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,20,4,0,22.9,0.0,0,99
AW24,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,20,5,0,19.5,0.0,0,99
AW24,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,20,6,0,16.6,0.0,0,99
AW24,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,20,7,0,14.2,0.0,0,99
AW24,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,20,8,0,12.1,0.0,0,99
AW24,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,20,9,0,0.0,127.5,1,99
AW24,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,20,10,0,0.0,70.1,1,99
AW24,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,20,11,0,0.0,38.6,1,99
AW24,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,20,12,0,0.0,21.2,1,99
AW24,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,20,13,0,0.0,11.7,1,99
AW24,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,20,14,0,0.0,6.4,1,99
AW24,Footwear,APAC,Online,Hot Pink,#E55D9C,0,20,1,374,33.5,0.0,0,99
AW24,Footwear,APAC,Online,Hot Pink,#E55D9C,0,20,2,0,28.5,0.0,0,99
AW24,Footwear,APAC,Online,Hot Pink,#E55D9C,0,20,3,0,24.3,0.0,0,99
AW24,Footwear,APAC,Online,Hot Pink,#E55D9C,0,20,4,0,20.7,0.0,0,99
AW24,Footwear,APAC,Online,Hot Pink,#E55D9C,0,20,5,0,17.6,0.0,0,99
AW24,Footwear,APAC,Online,Hot Pink,#E55D9C,0,20,6,0,15.0,0.0,0,99
AW24,Footwear,APAC,Online,Hot Pink,#E55D9C,0,20,7,0,12.8,0.0,0,99
AW24,Footwear,APAC,Online,Hot Pink,#E55D9C,0,20,8,0,10.9,0.0,0,99
AW24,Footwear,APAC,Online,Hot Pink,#E55D9C,0,20,9,0,0.0,94.8,1,99
AW24,Footwear,APAC,Online,Hot Pink,#E55D9C,0,20,10,0,0.0,52.1,1,99
AW24,Footwear,APAC,Online,Hot Pink,#E55D9C,0,20,11,0,0.0,28.7,1,99
AW24,Footwear,APAC,Online,Hot Pink,#E55D9C,0,20,12,0,0.0,15.8,1,99
AW24,Footwear,APAC,Online,Hot Pink,#E55D9C,0,20,13,0,0.0,8.7,1,99
AW24,Footwear,APAC,Online,Hot Pink,#E55D9C,0,20,14,0,0.0,4.8,1,99
SS25,Dresses,North America,Retail,Black,#1A1A1A,1,20,1,1927,221.5,0.0,0,89
SS25,Dresses,North America,Retail,Black,#1A1A1A,1,20,2,0,188.7,0.0,0,89
SS25,Dresses,North America,Retail,Black,#1A1A1A,1,20,3,0,160.8,0.0,0,89
SS25,Dresses,North America,Retail,Black,#1A1A1A,1,20,4,0,137.0,0.0,0,89
SS25,Dresses,North America,Retail,Black,#1A1A1A,1,20,5,0,116.8,0.0,0,89
SS25,Dresses,North America,Retail,Black,#1A1A1A,1,20,6,0,99.5,0.0,0,89
SS25,Dresses,North America,Retail,Black,#1A1A1A,1,20,7,0,84.8,0.0,0,89
SS25,Dresses,North America,Retail,Black,#1A1A1A,1,20,8,0,72.3,0.0,0,89
SS25,Dresses,North America,Retail,Black,#1A1A1A,1,20,9,0,61.6,0.0,0,89
SS25,Dresses,North America,Retail,Black,#1A1A1A,1,20,10,0,52.5,0.0,0,89
SS25,Dresses,North America,Retail,Black,#1A1A1A,1,20,11,0,44.7,0.0,0,89
SS25,Dresses,North America,Retail,Black,#1A1A1A,1,20,12,0,38.1,0.0,0,89
SS25,Dresses,North America,Retail,Black,#1A1A1A,1,20,13,0,0.0,292.0,1,89
